cp_ACE_avg,cp_DMR_avg,cp_bytes_delivered,cp_bytes_sent,cp_risk_max_mean,cp_risk_sum_topB_mean,cp_round,cp_triggered_edges,name
0.0,1.0,0,49200,0.0,0.0,6,0,PAPER_ace_T50_seed13_d5_B3
0.0,1.0,0,0,0.0,0.0,7,2,PAPER_ace_T50_seed13_d5_B3
3.104561523159619,0.9000000000000001,49200,49200,0.0,0.0,8,0,PAPER_ace_T50_seed13_d5_B3
5.4526203082793705,0.9333333333333333,0,0,0.0,0.0,9,2,PAPER_ace_T50_seed13_d5_B3
4.476110985255794,0.9333333333333333,49200,49200,0.0,0.0,10,0,PAPER_ace_T50_seed13_d5_B3
5.676995235924134,1.0,0,0,0.0,0.0,11,2,PAPER_ace_T50_seed13_d5_B3
5.615585758433081,1.0,49200,49200,0.0,0.0,12,0,PAPER_ace_T50_seed13_d5_B3
6.4605806700471495,1.0,0,0,0.0,0.0,13,2,PAPER_ace_T50_seed13_d5_B3
4.542339120029715,0.6666666666666667,49200,49200,0.0,0.0,14,0,PAPER_ace_T50_seed13_d5_B3
5.174572653594412,0.5923809523809525,0,0,0.0,0.0,15,2,PAPER_ace_T50_seed13_d5_B3
4.603716962193106,0.5733333333333334,49200,49200,0.0,0.0,16,0,PAPER_ace_T50_seed13_d5_B3
6.3338602594452285,0.6766666666666667,0,0,0.0,0.0,17,2,PAPER_ace_T50_seed13_d5_B3
6.128879964392365,0.6766666666666667,49200,49200,0.0,0.0,18,0,PAPER_ace_T50_seed13_d5_B3
5.884589343917784,0.6000000000000001,0,0,0.0,0.0,19,2,PAPER_ace_T50_seed13_d5_B3
5.002150131129266,0.2533333333333333,49200,49200,0.0,0.0,20,0,PAPER_ace_T50_seed13_d5_B3
5.324708121306476,0.43666666666666665,0,0,0.0,0.0,21,2,PAPER_ace_T50_seed13_d5_B3
4.9648834888424345,0.4604761904761905,49200,49200,0.0,0.0,22,0,PAPER_ace_T50_seed13_d5_B3
4.626926040919936,0.5057142857142857,0,0,0.0,0.0,23,2,PAPER_ace_T50_seed13_d5_B3
4.630183428210292,0.42428571428571427,49200,49200,0.0,0.0,24,0,PAPER_ace_T50_seed13_d5_B3
5.104056447377133,0.5119047619047619,0,0,0.0,0.0,25,2,PAPER_ace_T50_seed13_d5_B3
5.422000175977329,0.40476190476190477,49200,49200,0.0,0.0,26,0,PAPER_ace_T50_seed13_d5_B3
5.4030824542086915,0.3571428571428572,0,0,0.0,0.0,27,2,PAPER_ace_T50_seed13_d5_B3
5.232359730976565,0.3571428571428572,49200,49200,0.0,0.0,28,0,PAPER_ace_T50_seed13_d5_B3
4.781908827169893,0.2666666666666667,0,0,0.0,0.0,29,2,PAPER_ace_T50_seed13_d5_B3
4.368428545374191,0.30000000000000004,49200,49200,0.0,0.0,30,0,PAPER_ace_T50_seed13_d5_B3
5.365195101523154,0.30000000000000004,0,0,0.0,0.0,31,2,PAPER_ace_T50_seed13_d5_B3
5.60749550403203,0.42261904761904767,49200,49200,0.0,0.0,32,0,PAPER_ace_T50_seed13_d5_B3
5.484923616305151,0.4464285714285715,0,0,0.0,0.0,33,2,PAPER_ace_T50_seed13_d5_B3
4.269790192800373,0.38095238095238104,49200,49200,0.0,0.0,34,0,PAPER_ace_T50_seed13_d5_B3
4.368373821688931,0.0,0,0,0.0,0.0,35,2,PAPER_ace_T50_seed13_d5_B3
3.9330341454835342,0.0,49200,49200,0.0,0.0,36,0,PAPER_ace_T50_seed13_d5_B3
4.716556594612676,0.0,0,0,0.0,0.0,37,2,PAPER_ace_T50_seed13_d5_B3
3.813574760119939,0.0,49200,49200,0.0,0.0,38,0,PAPER_ace_T50_seed13_d5_B3
4.119940643118724,0.0,0,0,0.0,0.0,39,2,PAPER_ace_T50_seed13_d5_B3
3.8756715913433313,0.0,49200,49200,0.0,0.0,40,0,PAPER_ace_T50_seed13_d5_B3
