cp_ACE_avg,cp_DMR_avg,cp_bytes_delivered,cp_bytes_sent,cp_risk_max_mean,cp_risk_sum_topB_mean,cp_round,cp_triggered_edges,name
5.246921584115339,0.4,0,0,0.0,0.0,43,2,GRID_ace_T50_seed11_d5_B1
4.740392627532808,0.3,16400,16400,0.0,0.0,44,0,GRID_ace_T50_seed11_d5_B1
4.235852122283515,0.3,0,0,0.0,0.0,45,2,GRID_ace_T50_seed11_d5_B1
4.723402338238431,0.3,16400,16400,0.0,0.0,46,0,GRID_ace_T50_seed11_d5_B1
4.60290061808265,0.3,0,0,0.0,0.0,47,2,GRID_ace_T50_seed11_d5_B1
4.165063331262526,0.3,16400,16400,0.0,0.0,48,0,GRID_ace_T50_seed11_d5_B1
5.00105439579618,0.3,0,0,0.0,0.0,49,2,GRID_ace_T50_seed11_d5_B1
0.0,0.0,0,0,0.0,0.0,0,0,GRID_ace_T50_seed11_d5_B3
0.0,0.0,0,0,0.0,0.0,1,0,GRID_ace_T50_seed11_d5_B3
0.0,0.0,0,49200,0.0,0.0,2,0,GRID_ace_T50_seed11_d5_B3
0.0,1.0,0,0,0.0,0.0,3,2,GRID_ace_T50_seed11_d5_B3
0.0,1.0,0,49200,0.0,0.0,4,0,GRID_ace_T50_seed11_d5_B3
0.0,1.0,0,0,0.0,0.0,5,2,GRID_ace_T50_seed11_d5_B3
0.0,1.0,0,49200,0.0,0.0,6,0,GRID_ace_T50_seed11_d5_B3
0.0,1.0,0,0,0.0,0.0,7,2,GRID_ace_T50_seed11_d5_B3
1.723629843367424,0.9000000000000001,49200,49200,0.0,0.0,8,0,GRID_ace_T50_seed11_d5_B3
14.521444342187603,0.9666666666666668,0,0,0.0,0.0,9,2,GRID_ace_T50_seed11_d5_B3
13.293245405093694,0.9666666666666668,49200,49200,0.0,0.0,10,0,GRID_ace_T50_seed11_d5_B3
7.309429707006309,0.8333333333333335,0,0,0.0,0.0,11,2,GRID_ace_T50_seed11_d5_B3
7.874767840465754,0.9333333333333332,49200,49200,0.0,0.0,12,0,GRID_ace_T50_seed11_d5_B3
5.880157721090217,0.9666666666666668,0,0,0.0,0.0,13,2,GRID_ace_T50_seed11_d5_B3
6.919619814239841,0.7749999999999999,49200,49200,0.0,0.0,14,0,GRID_ace_T50_seed11_d5_B3
7.4542040544280574,0.8119047619047619,0,0,0.0,0.0,15,2,GRID_ace_T50_seed11_d5_B3
5.572564490808646,0.7761904761904763,49200,49200,0.0,0.0,16,0,GRID_ace_T50_seed11_d5_B3
5.395430395918851,0.7904761904761906,0,0,0.0,0.0,17,2,GRID_ace_T50_seed11_d5_B3
4.277567120179858,0.7071428571428573,49200,49200,0.0,0.0,18,0,GRID_ace_T50_seed11_d5_B3
4.663750607053437,0.7338095238095239,0,0,0.0,0.0,19,2,GRID_ace_T50_seed11_d5_B3
4.175188784069185,0.4819047619047619,49200,49200,0.0,0.0,20,0,GRID_ace_T50_seed11_d5_B3
5.499908172917162,0.6767857142857143,0,0,0.0,0.0,21,2,GRID_ace_T50_seed11_d5_B3
5.583952010379408,0.6821428571428572,49200,49200,0.0,0.0,22,0,GRID_ace_T50_seed11_d5_B3
5.611146443394073,0.489047619047619,0,0,0.0,0.0,23,2,GRID_ace_T50_seed11_d5_B3
5.365642194594528,0.429047619047619,49200,49200,0.0,0.0,24,0,GRID_ace_T50_seed11_d5_B3
4.389040636655841,0.5761904761904761,0,0,0.0,0.0,25,2,GRID_ace_T50_seed11_d5_B3
4.714067351839205,0.4607142857142857,49200,49200,0.0,0.0,26,0,GRID_ace_T50_seed11_d5_B3
5.349560659464052,0.3714285714285715,0,0,0.0,0.0,27,2,GRID_ace_T50_seed11_d5_B3
5.780730054179916,0.3380952380952381,49200,49200,0.0,0.0,28,0,GRID_ace_T50_seed11_d5_B3
5.925418628077576,0.4761904761904761,0,0,0.0,0.0,29,2,GRID_ace_T50_seed11_d5_B3
4.682569750440489,0.4999999999999999,49200,49200,0.0,0.0,30,0,GRID_ace_T50_seed11_d5_B3
5.102636485078735,0.5178571428571429,0,0,0.0,0.0,31,2,GRID_ace_T50_seed11_d5_B3
