name,tr_gap,tr_global_acc,tr_round,tr_seen_acc,tr_void_acc
PAPER_dcas_T50_seed13_d5_B3,0.3030375,0.3668,29,0.3923,0.1836125
PAPER_dcas_T50_seed13_d5_B3,0.35874999999999996,0.2836,30,0.3602,0.17219999999999996
PAPER_dcas_T50_seed13_d5_B3,0.34917499999999996,0.3055,31,0.35900000000000004,0.167
PAPER_dcas_T50_seed13_d5_B3,0.34623750000000003,0.3815,32,0.42330000000000007,0.21473749999999997
PAPER_dcas_T50_seed13_d5_B3,0.3211875,0.3489,33,0.34750000000000003,0.14743750000000003
PAPER_dcas_T50_seed13_d5_B3,0.37477499999999997,0.2778,34,0.39725,0.20825
PAPER_dcas_T50_seed13_d5_B3,0.34968750000000004,0.3037,35,0.3863,0.19761250000000002
PAPER_dcas_T50_seed13_d5_B3,0.3910874999999999,0.3798,36,0.4309,0.22771250000000004
PAPER_dcas_T50_seed13_d5_B3,0.36365000000000003,0.3509,37,0.4342,0.2212
PAPER_dcas_T50_seed13_d5_B3,0.2545875,0.3649,38,0.33225000000000005,0.18231250000000002
PAPER_dcas_T50_seed13_d5_B3,0.36123750000000004,0.3794,39,0.38330000000000003,0.1762375
PAPER_dcas_T50_seed13_d5_B3,0.3473625,0.3947,40,0.34995,0.16638749999999997
PAPER_dcas_T50_seed13_d5_B3,0.37313750000000007,0.4076,41,0.40650000000000003,0.1856875
PAPER_dcas_T50_seed13_d5_B3,0.35482500000000006,0.4029,42,0.40065,0.193525
PAPER_dcas_T50_seed13_d5_B3,0.37475,0.4458,43,0.39544999999999997,0.19594999999999999
PAPER_dcas_T50_seed13_d5_B3,0.306,0.3817,44,0.4284,0.230025
PAPER_dcas_T50_seed13_d5_B3,0.2896875,0.4311,45,0.4568499999999999,0.2464125
PAPER_dcas_T50_seed13_d5_B3,0.3084625,0.3508,46,0.37755,0.20461250000000003
PAPER_dcas_T50_seed13_d5_B3,0.2733625,0.3656,47,0.4276,0.23053749999999998
PAPER_dcas_T50_seed13_d5_B3,0.2815125,0.4096,48,0.4290999999999999,0.21603750000000002
PAPER_dcas_T50_seed13_d5_B3,0.30393749999999997,0.4199,49,0.44720000000000004,0.23476249999999999
PAPER_dcasg_T50_seed11_d5_B3,0.2410125,0.1355,0,0.2189,0.0820875
PAPER_dcasg_T50_seed11_d5_B3,0.26946250000000005,0.2008,1,0.2373,0.0906125
PAPER_dcasg_T50_seed11_d5_B3,0.2971125,0.2584,2,0.3127,0.12763750000000001
PAPER_dcasg_T50_seed11_d5_B3,0.2896375,0.298,3,0.30724999999999997,0.1290625
PAPER_dcasg_T50_seed11_d5_B3,0.3098875,0.3166,4,0.3317,0.1492625
PAPER_dcasg_T50_seed11_d5_B3,0.31734999999999997,0.3443,5,0.36105,0.1738
PAPER_dcasg_T50_seed11_d5_B3,0.3506625,0.3839,6,0.38825000000000004,0.1928125
PAPER_dcasg_T50_seed11_d5_B3,0.35858749999999995,0.4077,7,0.4194,0.23533750000000003
PAPER_dcasg_T50_seed11_d5_B3,0.19748749999999998,0.2708,8,0.10415,0.23446250000000002
PAPER_dcasg_T50_seed11_d5_B3,0.19933750000000003,0.3061,9,0.23900000000000002,0.2766875
PAPER_dcasg_T50_seed11_d5_B3,0.24515000000000003,0.2981,10,0.26355,0.2363
PAPER_dcasg_T50_seed11_d5_B3,0.20595,0.3518,11,0.32015000000000005,0.283775
PAPER_dcasg_T50_seed11_d5_B3,0.26978749999999996,0.3466,12,0.31215000000000004,0.2594625
PAPER_dcasg_T50_seed11_d5_B3,0.2542750000000001,0.3737,13,0.3442,0.27494999999999997
PAPER_dcasg_T50_seed11_d5_B3,0.23646250000000002,0.23,14,0.2871,0.23403749999999998
PAPER_dcasg_T50_seed11_d5_B3,0.219475,0.2364,15,0.2936,0.230975
PAPER_dcasg_T50_seed11_d5_B3,0.2302375,0.2491,16,0.32395,0.22251249999999997
PAPER_dcasg_T50_seed11_d5_B3,0.223325,0.3643,17,0.3699,0.2549
PAPER_dcasg_T50_seed11_d5_B3,0.3461,0.3397,18,0.46175,0.286875
PAPER_dcasg_T50_seed11_d5_B3,0.29925,0.3573,19,0.41305,0.237675
PAPER_dcasg_T50_seed11_d5_B3,0.318675,0.3789,20,0.39794999999999997,0.2022
PAPER_dcasg_T50_seed11_d5_B3,0.34645,0.4496,21,0.41665,0.211775
PAPER_dcasg_T50_seed11_d5_B3,0.2639625,0.2504,22,0.31585,0.15966249999999998
PAPER_dcasg_T50_seed11_d5_B3,0.353875,0.46,23,0.43685,0.22485
PAPER_dcasg_T50_seed11_d5_B3,0.395825,0.3828,24,0.45120000000000005,0.2537
PAPER_dcasg_T50_seed11_d5_B3,0.379175,0.3771,25,0.44184999999999997,0.26022500000000004
PAPER_dcasg_T50_seed11_d5_B3,0.3977,0.381,26,0.41679999999999995,0.24042500000000003
PAPER_dcasg_T50_seed11_d5_B3,0.29745,0.3804,27,0.37475,0.205625
PAPER_dcasg_T50_seed11_d5_B3,0.26539999999999997,0.3413,28,0.41775,0.24500000000000002
PAPER_dcasg_T50_seed11_d5_B3,0.28578749999999997,0.3535,29,0.36979999999999996,0.1864875
PAPER_dcasg_T50_seed11_d5_B3,0.38544999999999996,0.4806,30,0.46820000000000006,0.25882499999999997
PAPER_dcasg_T50_seed11_d5_B3,0.2865375,0.4276,31,0.40695,0.2140125
PAPER_dcasg_T50_seed11_d5_B3,0.37547500000000006,0.4212,32,0.4809,0.28365
PAPER_dcasg_T50_seed11_d5_B3,0.3953875,0.4982,33,0.47075000000000006,0.2766875
PAPER_dcasg_T50_seed11_d5_B3,0.41061249999999994,0.4656,34,0.46020000000000005,0.2597625
PAPER_dcasg_T50_seed11_d5_B3,0.3873875,0.3958,35,0.48719999999999997,0.2998875
PAPER_dcasg_T50_seed11_d5_B3,0.34702500000000003,0.4788,36,0.42800000000000005,0.22949999999999998
PAPER_dcasg_T50_seed11_d5_B3,0.3964625,0.4887,37,0.46535000000000004,0.2761625
PAPER_dcasg_T50_seed11_d5_B3,0.31353749999999997,0.3574,38,0.4566,0.2907875
PAPER_dcasg_T50_seed11_d5_B3,0.30817500000000003,0.4494,39,0.46094999999999997,0.26232500000000003
PAPER_dcasg_T50_seed11_d5_B3,0.35805,0.5035,40,0.48545000000000005,0.275575
PAPER_dcasg_T50_seed11_d5_B3,0.37960000000000005,0.4443,41,0.4354,0.24190000000000006
PAPER_dcasg_T50_seed11_d5_B3,0.4053375,0.4936,42,0.489,0.29331250000000003
PAPER_dcasg_T50_seed11_d5_B3,0.37566249999999995,0.4813,43,0.43979999999999997,0.2242375
PAPER_dcasg_T50_seed11_d5_B3,0.41694999999999993,0.4909,44,0.5167499999999999,0.305625
PAPER_dcasg_T50_seed11_d5_B3,0.42056249999999995,0.5228,45,0.5006,0.2820375
PAPER_dcasg_T50_seed11_d5_B3,0.35178750000000003,0.5247,46,0.5307499999999999,0.3236875
PAPER_dcasg_T50_seed11_d5_B3,0.33930000000000005,0.5262,47,0.48505000000000004,0.28855
PAPER_dcasg_T50_seed11_d5_B3,0.35061250000000005,0.5402,48,0.52575,0.31831250000000005
PAPER_dcasg_T50_seed11_d5_B3,0.3491625,0.5329,49,0.51185,0.3059125
PAPER_dcasg_T50_seed12_d5_B3,0.27435,0.1599,0,0.20455,0.079675
PAPER_dcasg_T50_seed12_d5_B3,0.3166875,0.1664,1,0.23210000000000003,0.10728749999999998
PAPER_dcasg_T50_seed12_d5_B3,0.3111375,0.2085,2,0.26315,0.1388375
PAPER_dcasg_T50_seed12_d5_B3,0.346475,0.2705,3,0.28600000000000003,0.162125
PAPER_dcasg_T50_seed12_d5_B3,0.3655875,0.297,4,0.3055,0.1821875
PAPER_dcasg_T50_seed12_d5_B3,0.3436,0.3114,5,0.31484999999999996,0.1921
PAPER_dcasg_T50_seed12_d5_B3,0.34135,0.283,6,0.30405000000000004,0.180425
PAPER_dcasg_T50_seed12_d5_B3,0.32075000000000004,0.3599,7,0.34574999999999995,0.22325
PAPER_dcasg_T50_seed12_d5_B3,0.3235875,0.2449,8,0.22224999999999998,0.2300625
PAPER_dcasg_T50_seed12_d5_B3,0.3039125,0.2374,9,0.22014999999999998,0.2043375
PAPER_dcasg_T50_seed12_d5_B3,0.2945999999999999,0.1972,10,0.22294999999999998,0.1752
PAPER_dcasg_T50_seed12_d5_B3,0.28422500000000006,0.2302,11,0.25255,0.181425
PAPER_dcasg_T50_seed12_d5_B3,0.1997375,0.1,12,0.14494999999999997,0.1161375
PAPER_dcasg_T50_seed12_d5_B3,0.1660125,0.1257,13,0.1687,0.1416375
PAPER_dcasg_T50_seed12_d5_B3,0.29045,0.2083,14,0.27545,0.20132500000000003
PAPER_dcasg_T50_seed12_d5_B3,0.2761625,0.1834,15,0.28705,0.21123750000000002
PAPER_dcasg_T50_seed12_d5_B3,0.18624999999999997,0.1706,16,0.25305,0.19355
PAPER_dcasg_T50_seed12_d5_B3,0.208025,0.205,17,0.27959999999999996,0.20372500000000002
PAPER_dcasg_T50_seed12_d5_B3,0.19798749999999998,0.1126,18,0.2121,0.1370375
PAPER_dcasg_T50_seed12_d5_B3,0.20564999999999997,0.2096,19,0.3105,0.21349999999999997
PAPER_dcasg_T50_seed12_d5_B3,0.3757749999999999,0.417,20,0.38155,0.26217499999999994
PAPER_dcasg_T50_seed12_d5_B3,0.35645,0.4366,21,0.4269,0.31115000000000004
PAPER_dcasg_T50_seed12_d5_B3,0.35503749999999995,0.3804,22,0.33235,0.2091625
PAPER_dcasg_T50_seed12_d5_B3,0.379175,0.4134,23,0.3721,0.248475
PAPER_dcasg_T50_seed12_d5_B3,0.37744999999999995,0.4012,24,0.41039999999999993,0.294025
PAPER_dcasg_T50_seed12_d5_B3,0.377675,0.4317,25,0.38799999999999996,0.26637500000000003
PAPER_dcasg_T50_seed12_d5_B3,0.3867875,0.3936,26,0.38805,0.2672375
PAPER_dcasg_T50_seed12_d5_B3,0.3899875,0.4156,27,0.39960000000000007,0.27753750000000005
PAPER_dcasg_T50_seed12_d5_B3,0.3533125,0.2998,28,0.32755,0.28623750000000003
PAPER_dcasg_T50_seed12_d5_B3,0.3549625,0.3645,29,0.37685,0.30491250000000003
PAPER_dcasg_T50_seed12_d5_B3,0.37397500000000006,0.3856,30,0.4173,0.33554999999999996
PAPER_dcasg_T50_seed12_d5_B3,0.39994999999999997,0.3883,31,0.4050000000000001,0.311
PAPER_dcasg_T50_seed12_d5_B3,0.354725,0.3997,32,0.38445,0.28195000000000003
PAPER_dcasg_T50_seed12_d5_B3,0.358325,0.3981,33,0.4119,0.32165
PAPER_dcasg_T50_seed12_d5_B3,0.30035,0.4364,34,0.4074,0.326775
PAPER_dcasg_T50_seed12_d5_B3,0.37865000000000004,0.4022,35,0.39940000000000003,0.28589999999999993
PAPER_dcasg_T50_seed12_d5_B3,0.3547625,0.4289,36,0.46545000000000003,0.35901249999999996
PAPER_dcasg_T50_seed12_d5_B3,0.403625,0.4227,37,0.4077,0.2937
PAPER_dcasg_T50_seed12_d5_B3,0.3622125,0.4247,38,0.42225,0.3044375
PAPER_dcasg_T50_seed12_d5_B3,0.379425,0.416,39,0.4125,0.294625
PAPER_dcasg_T50_seed12_d5_B3,0.43086250000000004,0.337,40,0.37095,0.2906375
PAPER_dcasg_T50_seed12_d5_B3,0.3927875,0.3939,41,0.40090000000000003,0.2818375
PAPER_dcasg_T50_seed12_d5_B3,0.3064375,0.3906,42,0.42214999999999997,0.3560875
PAPER_dcasg_T50_seed12_d5_B3,0.3558125,0.461,43,0.48445,0.3763875
PAPER_dcasg_T50_seed12_d5_B3,0.38075000000000003,0.464,44,0.4946,0.390725
PAPER_dcasg_T50_seed12_d5_B3,0.30928750000000005,0.5139,45,0.51495,0.4117624999999999
PAPER_dcasg_T50_seed12_d5_B3,0.38639999999999997,0.485,46,0.4358000000000001,0.32705
PAPER_dcasg_T50_seed12_d5_B3,0.3519375,0.5189,47,0.4918,0.3848625
PAPER_dcasg_T50_seed12_d5_B3,0.37516249999999995,0.5001,48,0.5177,0.4178875000000001
PAPER_dcasg_T50_seed12_d5_B3,0.30992500000000006,0.5296,49,0.5065000000000001,0.40675
PAPER_dcasg_T50_seed13_d5_B3,0.30493750000000003,0.1175,0,0.3261,0.1222875
PAPER_dcasg_T50_seed13_d5_B3,0.31886249999999994,0.2244,1,0.38689999999999997,0.14508749999999998
PAPER_dcasg_T50_seed13_d5_B3,0.33745,0.2385,2,0.3964,0.14865
PAPER_dcasg_T50_seed13_d5_B3,0.29888750000000003,0.2858,3,0.39585,0.14853750000000002
PAPER_dcasg_T50_seed13_d5_B3,0.3232875,0.2529,4,0.39025,0.14656249999999998
PAPER_dcasg_T50_seed13_d5_B3,0.323925,0.2907,5,0.41395,0.1567
PAPER_dcasg_T50_seed13_d5_B3,0.3363125,0.3294,6,0.44815000000000005,0.1687125
PAPER_dcasg_T50_seed13_d5_B3,0.3405625,0.328,7,0.45394999999999996,0.1703875
PAPER_dcasg_T50_seed13_d5_B3,0.1886625,0.2141,8,0.1851,0.1776625
PAPER_dcasg_T50_seed13_d5_B3,0.2305875,0.2465,9,0.33609999999999995,0.20641250000000003
PAPER_dcasg_T50_seed13_d5_B3,0.303175,0.3119,10,0.4053,0.233175
PAPER_dcasg_T50_seed13_d5_B3,0.3118875,0.2783,11,0.43359999999999993,0.21378749999999996
PAPER_dcasg_T50_seed13_d5_B3,0.2760000000000001,0.2466,12,0.38500000000000006,0.17987499999999998
PAPER_dcasg_T50_seed13_d5_B3,0.341225,0.2782,13,0.4298,0.178925
PAPER_dcasg_T50_seed13_d5_B3,0.279275,0.2469,14,0.2805,0.167625
PAPER_dcasg_T50_seed13_d5_B3,0.2507,0.2427,15,0.28359999999999996,0.17160000000000003
PAPER_dcasg_T50_seed13_d5_B3,0.2501125,0.2664,16,0.36045000000000005,0.1865125
PAPER_dcasg_T50_seed13_d5_B3,0.24925000000000003,0.3222,17,0.39344999999999997,0.207575
PAPER_dcasg_T50_seed13_d5_B3,0.19607500000000003,0.1333,18,0.32495,0.16545000000000004
PAPER_dcasg_T50_seed13_d5_B3,0.2812125,0.2091,19,0.42024999999999996,0.20231249999999998
PAPER_dcasg_T50_seed13_d5_B3,0.24077500000000004,0.2769,20,0.3998,0.20479999999999995
PAPER_dcasg_T50_seed13_d5_B3,0.31255,0.3179,21,0.46630000000000005,0.20729999999999998
PAPER_dcasg_T50_seed13_d5_B3,0.3377125,0.2765,22,0.4407,0.1778875
PAPER_dcasg_T50_seed13_d5_B3,0.313025,0.3084,23,0.43705,0.175925
PAPER_dcasg_T50_seed13_d5_B3,0.35649999999999993,0.3341,24,0.48200000000000004,0.1865
PAPER_dcasg_T50_seed13_d5_B3,0.33348750000000005,0.3129,25,0.43170000000000003,0.1660125
PAPER_dcasg_T50_seed13_d5_B3,0.3563375,0.3295,26,0.4563,0.1847375
PAPER_dcasg_T50_seed13_d5_B3,0.33363750000000003,0.3134,27,0.40659999999999996,0.1621625
PAPER_dcasg_T50_seed13_d5_B3,0.3190375,0.3398,28,0.4344,0.18258749999999999
PAPER_dcasg_T50_seed13_d5_B3,0.36873750000000005,0.3585,29,0.49585,0.19853750000000003
PAPER_dcasg_T50_seed13_d5_B3,0.3521875,0.3302,30,0.45385,0.1872875
PAPER_dcasg_T50_seed13_d5_B3,0.353475,0.3401,31,0.4897,0.20295000000000002
PAPER_dcasg_T50_seed13_d5_B3,0.3579625,0.3697,32,0.4928,0.2126125
PAPER_dcasg_T50_seed13_d5_B3,0.3697875,0.374,33,0.48149999999999993,0.20618750000000002
PAPER_dcasg_T50_seed13_d5_B3,0.33375,0.3612,34,0.438,0.17700000000000002
PAPER_dcasg_T50_seed13_d5_B3,0.37246250000000003,0.3469,35,0.50875,0.2265625
PAPER_dcasg_T50_seed13_d5_B3,0.35362499999999997,0.3861,36,0.50125,0.21800000000000003
PAPER_dcasg_T50_seed13_d5_B3,0.3639375,0.3763,37,0.5065500000000001,0.2291125
PAPER_dcasg_T50_seed13_d5_B3,0.3438875,0.3593,38,0.51555,0.22098749999999998
PAPER_dcasg_T50_seed13_d5_B3,0.36665,0.3683,39,0.5361,0.23347500000000002
PAPER_dcasg_T50_seed13_d5_B3,0.351475,0.2676,40,0.44980000000000003,0.21955
PAPER_dcasg_T50_seed13_d5_B3,0.354675,0.3758,41,0.5073000000000001,0.22954999999999998
PAPER_dcasg_T50_seed13_d5_B3,0.369275,0.3887,42,0.5267,0.2412
PAPER_dcasg_T50_seed13_d5_B3,0.3543375,0.4103,43,0.54345,0.2351375
PAPER_dcasg_T50_seed13_d5_B3,0.342325,0.4096,44,0.5212,0.22445000000000004
PAPER_dcasg_T50_seed13_d5_B3,0.35972499999999996,0.3905,45,0.5288,0.231175
PAPER_dcasg_T50_seed13_d5_B3,0.37065,0.4234,46,0.54265,0.2344
PAPER_dcasg_T50_seed13_d5_B3,0.364325,0.411,47,0.50465,0.22015
PAPER_dcasg_T50_seed13_d5_B3,0.3695875,0.4069,48,0.5285,0.22218750000000004
PAPER_dcasg_T50_seed13_d5_B3,0.36260000000000003,0.4064,49,0.54245,0.239325
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.32497500000000007,0.1467,0,0.33,0.12375
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.3208125,0.208,1,0.3657,0.13713750000000002
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.37292500000000006,0.2708,2,0.42619999999999997,0.159825
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.39666250000000003,0.3155,3,0.4537,0.1702625
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.38500000000000006,0.3187,4,0.44139999999999996,0.1659
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.395475,0.3247,5,0.41395,0.15645
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.38387499999999997,0.348,6,0.4465,0.170875
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.4036375,0.3458,7,0.4612,0.17588749999999997
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.2993625,0.1266,8,0.3132,0.1318875
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.29826250000000004,0.1661,9,0.34630000000000005,0.1478625
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.3411875,0.1727,10,0.44480000000000003,0.1797375
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.33886249999999996,0.2206,11,0.43465,0.17371250000000002
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.29202500000000003,0.1754,12,0.28390000000000004,0.14502500000000002
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.2775250000000001,0.2588,13,0.30945,0.154325
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.24364999999999998,0.3025,14,0.41345,0.20995
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.2931,0.2818,15,0.4225,0.19725
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.24976249999999997,0.18,16,0.3257,0.1587625
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.3373625,0.323,17,0.42169999999999996,0.19651249999999998
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.323175,0.2276,18,0.37855,0.18042500000000003
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.38092499999999996,0.3227,19,0.4332,0.19682499999999997
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.37891250000000004,0.3464,20,0.43745,0.1760125
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.4019125,0.353,21,0.49420000000000003,0.20326249999999998
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.4052875,0.3759,22,0.4927499999999999,0.1958125
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.4223,0.4019,23,0.4966500000000001,0.204525
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.397,0.282,24,0.4601,0.17622500000000002
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.4030625,0.2862,25,0.47385,0.18403750000000002
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.36448749999999996,0.2837,26,0.47115000000000007,0.23458750000000003
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.41156249999999994,0.3723,27,0.51715,0.2182125
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.42255000000000004,0.4354,28,0.5272,0.21770000000000006
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.441425,0.4405,29,0.5266,0.210975
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.4305875,0.39,30,0.51995,0.2160125
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.40745,0.399,31,0.49339999999999995,0.19777499999999998
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.4418875,0.4229,32,0.5283,0.22686249999999997
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.41118750000000004,0.4448,33,0.5164500000000001,0.21651250000000002
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.4352625,0.3838,34,0.52335,0.22341249999999996
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.44420000000000004,0.3982,35,0.5218,0.21005000000000001
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.40088750000000006,0.4526,36,0.49725,0.2074375
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.4459249999999999,0.4616,37,0.5250999999999999,0.2076
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.44041250000000004,0.4622,38,0.53345,0.22251250000000003
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.4073124999999999,0.3918,39,0.48185,0.19766250000000002
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.439325,0.4408,40,0.5191,0.21072499999999997
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.45513750000000003,0.477,41,0.5389000000000002,0.22108749999999996
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.4416125,0.4463,42,0.5295,0.2229375
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.4493625,0.4724,43,0.5453,0.2278625
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.43988749999999993,0.445,44,0.53175,0.22568749999999999
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.44800000000000006,0.4897,45,0.5458,0.22729999999999997
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.4599125,0.4435,46,0.5517,0.23576250000000004
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.46213750000000003,0.4917,47,0.5612,0.23676250000000004
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.44567499999999993,0.5014,48,0.5604,0.24877500000000002
PAPER_obcmpc_T50_seed11_d5_B3_k2_h0,0.425375,0.5002,49,0.52595,0.22319999999999998
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.2818,0.1536,0,0.21325,0.0885
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.32501250000000004,0.1758,1,0.2387,0.1141375
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.338825,0.2033,2,0.27735,0.153225
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.36176250000000004,0.2507,3,0.2893,0.16523749999999998
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.36606249999999996,0.2781,4,0.30269999999999997,0.1790125
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.33796250000000005,0.3185,5,0.31675000000000003,0.1978125
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.3421,0.3071,6,0.3133,0.18967499999999998
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.31542499999999996,0.3478,7,0.33655,0.2143
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.27399999999999997,0.2405,8,0.21234999999999998,0.153725
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.2569375,0.2502,9,0.2153,0.15886250000000002
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.195175,0.1461,10,0.22929999999999998,0.151175
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.2168625,0.2606,11,0.32455,0.20648750000000002
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.25152499999999994,0.3016,12,0.26025,0.179375
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.2616875,0.2985,13,0.2625,0.18006250000000001
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.2910375,0.2134,14,0.28815,0.1949625
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.3634375,0.2098,15,0.31465,0.1982125
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.24671250000000003,0.1581,16,0.25725,0.1774375
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.304,0.2966,17,0.37,0.27375
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.29700000000000004,0.2855,18,0.34045000000000003,0.2202
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.3584125,0.361,19,0.33845000000000003,0.21538749999999998
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.3139,0.3557,20,0.38844999999999996,0.2792
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.304825,0.3238,21,0.37020000000000003,0.261575
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.302575,0.3318,22,0.35185,0.24009999999999998
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.31185,0.3358,23,0.3612,0.24707500000000002
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.31077499999999997,0.3381,24,0.34754999999999997,0.250425
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.3656125,0.3951,25,0.38555,0.26636249999999995
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.26308750000000003,0.4137,26,0.3935,0.2768125
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.3264,0.4243,27,0.4142,0.296575
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.3649875,0.3595,28,0.37565,0.2707125
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.3193125,0.4003,29,0.39775000000000005,0.2933125
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.2897875,0.3949,30,0.39130000000000004,0.28673750000000003
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.31647499999999995,0.3723,31,0.36905,0.26042499999999996
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.31182499999999996,0.3768,32,0.40695,0.2932
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.319725,0.4001,33,0.4151999999999999,0.306075
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.3342125,0.3859,34,0.41885000000000006,0.31416249999999996
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.35487500000000005,0.3029,35,0.38075000000000003,0.31212499999999993
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.34554999999999997,0.2587,36,0.33885,0.264475
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.304675,0.332,37,0.38805000000000006,0.3133
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.36388750000000003,0.447,38,0.4766,0.3702875
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.32442499999999996,0.4326,39,0.45014999999999994,0.336775
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.33892500000000003,0.4322,40,0.41605,0.315175
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.31946250000000004,0.469,41,0.47190000000000004,0.37258749999999996
PAPER_obcmpc_T50_seed12_d5_B3_k2_h0,0.3075375,0.4575,42,0.46995,0.3761375
